x 		 t 		 u
0.8163 	 0.8571 	 9.072494
0.8163 	 0.8776 	 9.584840
0.8163 	 0.8980 	 10.139848
0.8163 	 0.9184 	 10.741578
0.8163 	 0.9388 	 11.394529
0.8163 	 0.9592 	 12.103693
0.8163 	 0.9796 	 12.874616
0.8163 	 1.0000 	 13.713463
0.9796 	 0.0000 	 3.438567
0.9796 	 0.0204 	 3.442377
0.9796 	 0.0408 	 3.450388
0.9796 	 0.0612 	 3.462640
0.9796 	 0.0816 	 3.479188
0.9796 	 0.1020 	 3.500104
0.9796 	 0.1224 	 3.525476
0.9796 	 0.1429 	 3.555409
0.9796 	 0.1633 	 3.590028
0.9796 	 0.1837 	 3.629475
0.9796 	 0.2041 	 3.673913
0.9796 	 0.2245 	 3.723525
0.9796 	 0.2449 	 3.778517
0.9796 	 0.2653 	 3.839118
0.9796 	 0.2857 	 3.905585
0.9796 	 0.3061 	 3.978198
0.9796 	 0.3265 	 4.057270
0.9796 	 0.3469 	 4.143144
0.9796 	 0.3673 	 4.236195
0.9796 	 0.3878 	 4.336838
0.9796 	 0.4082 	 4.445525
0.9796 	 0.4286 	 4.562755
0.9796 	 0.4490 	 4.689069
0.9796 	 0.4694 	 4.825064
0.9796 	 0.4898 	 4.971390
0.9796 	 0.5102 	 5.128761
0.9796 	 0.5306 	 5.297955
0.9796 	 0.5510 	 5.479825
0.9796 	 0.5714 	 5.675306
0.9796 	 0.5918 	 5.885419
0.9796 	 0.6122 	 6.111286
0.9796 	 0.6327 	 6.354133
0.9796 	 0.6531 	 6.615308
0.9796 	 0.6735 	 6.896287
0.9796 	 0.6939 	 7.198692
0.9796 	 0.7143 	 7.524304
0.9796 	 0.7347 	 7.875083
0.9796 	 0.7551 	 8.253183
0.9796 	 0.7755 	 8.660977
0.9796 	 0.7959 	 9.101080
0.9796 	 0.8163 	 9.576376
0.9796 	 0.8367 	 10.090046
0.9796 	 0.8571 	 10.645606
0.9796 	 0.8776 	 11.246943
0.9796 	 0.8980 	 11.898359
0.9796 	 0.9184 	 12.604618
0.9796 	 0.9388 	 13.371002
0.9796 	 0.9592 	 14.203372
0.9796 	 0.9796 	 15.108239
0.9796 	 1.0000 	 16.092841
1.1429 	 0.0000 	 3.918367
1.1429 	 0.0204 	 3.922746
1.1429 	 0.0408 	 3.931912
1.1429 	 0.0612 	 3.945911
1.1429 	 0.0816 	 3.964807
1.1429 	 0.1020 	 3.988680
1.1429 	 0.1224 	 4.017631
1.1429 	 0.1429 	 4.051782
1.1429 	 0.1633 	 4.091273
1.1429 	 0.1837 	 4.136267
1.1429 	 0.2041 	 4.186950
1.1429 	 0.2245 	 4.243530
1.1429 	 0.2449 	 4.306243
1.1429 	 0.2653 	 4.375350
1.1429 	 0.2857 	 4.451143
1.1429 	 0.3061 	 4.533943
1.1429 	 0.3265 	 4.624106
1.1429 	 0.3469 	 4.722021
1.1429 	 0.3673 	 4.828120
1.1429 	 0.3878 	 4.942873
1.1429 	 0.4082 	 5.066798
1.1429 	 0.4286 	 5.200460
1.1429 	 0.4490 	 5.344480
1.1429 	 0.4694 	 5.499537
1.1429 	 0.4898 	 5.666372
1.1429 	 0.5102 	 5.845798
1.1429 	 0.5306 	 6.038705
1.1429 	 0.5510 	 6.246064
1.1429 	 0.5714 	 6.468942
1.1429 	 0.5918 	 6.708502
1.1429 	 0.6122 	 6.966024
1.1429 	 0.6327 	 7.242907
1.1429 	 0.6531 	 7.540686
1.1429 	 0.6735 	 7.861046
1.1429 	 0.6939 	 8.205835
1.1429 	 0.7143 	 8.577086
1.1429 	 0.7347 	 8.977033
1.1429 	 0.7551 	 9.408131
1.1429 	 0.7755 	 9.873089
1.1429 	 0.7959 	 10.374886
1.1429 	 0.8163 	 10.916811
1.1429 	 0.8367 	 11.502493
1.1429 	 0.8571 	 12.135942
1.1429 	 0.8776 	 12.821589
1.1429 	 0.8980 	 13.564341
1.1429 	 0.9184 	 14.369630
1.1429 	 0.9388 	 15.243479
1.1429 	 0.9592 	 16.192573
1.1429 	 0.9796 	 17.224337
1.1429 	 1.0000 	 18.347025
1.3061 	 0.0000 	 4.371512
1.3061 	 0.0204 	 4.376428
1.3061 	 0.0408 	 4.386685
1.3061 	 0.0612 	 4.402335
1.3061 	 0.0816 	 4.423447
1.3061 	 0.1020 	 4.450113
1.3061 	 0.1224 	 4.482446
1.3061 	 0.1429 	 4.520580
1.3061 	 0.1633 	 4.564672
1.3061 	 0.1837 	 4.614905
1.3061 	 0.2041 	 4.671486
1.3061 	 0.2245 	 4.734648
1.3061 	 0.2449 	 4.804653
1.3061 	 0.2653 	 4.881794
1.3061 	 0.2857 	 4.966395
1.3061 	 0.3061 	 5.058816
1.3061 	 0.3265 	 5.159453
1.3061 	 0.3469 	 5.268742
1.3061 	 0.3673 	 5.387164
1.3061 	 0.3878 	 5.515243
1.3061 	 0.4082 	 5.653559
1.3061 	 0.4286 	 5.802741
1.3061 	 0.4490 	 5.963484
1.3061 	 0.4694 	 6.136543
1.3061 	 0.4898 	 6.322748
1.3061 	 0.5102 	 6.523006
1.3061 	 0.5306 	 6.738308
1.3061 	 0.5510 	 6.969741
1.3061 	 0.5714 	 7.218493
1.3061 	 0.5918 	 7.485866
1.3061 	 0.6122 	 7.773285
1.3061 	 0.6327 	 8.082313
1.3061 	 0.6531 	 8.414663
1.3061 	 0.6735 	 8.772217
1.3061 	 0.6939 	 9.157037
1.3061 	 0.7143 	 9.571392
1.3061 	 0.7347 	 10.017775
1.3061 	 0.7551 	 10.498929
1.3061 	 0.7755 	 11.017874
1.3061 	 0.7959 	 11.577939
1.3061 	 0.8163 	 12.182794
1.3061 	 0.8367 	 12.836489
1.3061 	 0.8571 	 13.543500
1.3061 	 0.8776 	 14.308776
1.3061 	 0.8980 	 15.137790
1.3061 	 0.9184 	 16.036608
1.3061 	 0.9388 	 17.011955
1.3061 	 0.9592 	 18.071291
1.3061 	 0.9796 	 19.222904
1.3061 	 1.0000 	 20.476010
1.4694 	 0.0000 	 4.798001
1.4694 	 0.0204 	 4.803423
1.4694 	 0.0408 	 4.814707
1.4694 	 0.0612 	 4.831910
1.4694 	 0.0816 	 4.855109
1.4694 	 0.1020 	 4.884404
1.4694 	 0.1224 	 4.919919
1.4694 	 0.1429 	 4.961802
1.4694 	 0.1633 	 5.010226
1.4694 	 0.1837 	 5.065390
1.4694 	 0.2041 	 5.127521
1.4694 	 0.2245 	 5.196878
1.4694 	 0.2449 	 5.273746
1.4694 	 0.2653 	 5.358448
1.4694 	 0.2857 	 5.451340
1.4694 	 0.3061 	 5.552816
1.4694 	 0.3265 	 5.663311
1.4694 	 0.3469 	 5.783306
1.4694 	 0.3673 	 5.913325
1.4694 	 0.3878 	 6.053948
1.4694 	 0.4082 	 6.205807
1.4694 	 0.4286 	 6.369598
1.4694 	 0.4490 	 6.546079
1.4694 	 0.4694 	 6.736083
1.4694 	 0.4898 	 6.940518
1.4694 	 0.5102 	 7.160382
1.4694 	 0.5306 	 7.396764
1.4694 	 0.5510 	 7.650854
1.4694 	 0.5714 	 7.923960
1.4694 	 0.5918 	 8.217509
1.4694 	 0.6122 	 8.533067
1.4694 	 0.6327 	 8.872349
1.4694 	 0.6531 	 9.237239
1.4694 	 0.6735 	 9.629798
1.4694 	 0.6939 	 10.052295
1.4694 	 0.7143 	 10.507220
1.4694 	 0.7347 	 10.997309
1.4694 	 0.7551 	 11.525574
1.4694 	 0.7755 	 12.095333
1.4694 	 0.7959 	 12.710239
1.4694 	 0.8163 	 13.374323
1.4694 	 0.8367 	 14.092031
1.4694 	 0.8571 	 14.868280
1.4694 	 0.8776 	 15.708500
1.4694 	 0.8980 	 16.618705
1.4694 	 0.9184 	 17.605553
1.4694 	 0.9388 	 18.676428
1.4694 	 0.9592 	 19.839524
